Index,Power (dBm),X_Position,Y_Position,Z_Position,U_Position,V_Position,W_Position
32,-30.8614845,514569,6905.333333333333,4402.222222222223,-221,350,-7721
33,-30.4373932,514569,6905.333333333333,4413.333333333333,-221,350,-7721
34,-30.2710724,514569,6905.333333333333,4424.444444444444,-221,350,-7721
35,-30.3927231,514569,6905.333333333333,4435.555555555556,-221,350,-7721
36,-30.6655426,514569,6905.333333333333,4446.666666666667,-221,350,-7721
37,-31.3514442,514569,6905.333333333333,4457.777777777777,-221,350,-7721
38,-32.1148071,514569,6905.333333333333,4468.888888888889,-221,350,-7721
39,-33.231678,514569,6905.333333333333,4480.0,-221,350,-7721
40,-30.3830986,514569,6916.444444444444,4380.0,-221,350,-7721
41,-29.8711929,514569,6916.444444444444,4391.111111111111,-221,350,-7721
42,-29.2121544,514569,6916.444444444444,4402.222222222223,-221,350,-7721
43,-28.8048286,514569,6916.444444444444,4413.333333333333,-221,350,-7721
44,-28.6177216,514569,6916.444444444444,4424.444444444444,-221,350,-7721
45,-28.6826286,514569,6916.444444444444,4435.555555555556,-221,350,-7721
46,-28.9561768,514569,6916.444444444444,4446.666666666667,-221,350,-7721
47,-29.5413513,514569,6916.444444444444,4457.777777777777,-221,350,-7721
48,-30.3572884,514569,6916.444444444444,4468.888888888889,-221,350,-7721
49,-31.481842,514569,6916.444444444444,4480.0,-221,350,-7721
50,-29.1268311,514569,6927.555555555556,4380.0,-221,350,-7721
51,-28.6324883,514569,6927.555555555556,4391.111111111111,-221,350,-7721
52,-27.9494362,514569,6927.555555555556,4402.222222222223,-221,350,-7721
53,-27.4910049,514569,6927.555555555556,4413.333333333333,-221,350,-7721
54,-27.3155518,514569,6927.555555555556,4424.444444444444,-221,350,-7721
55,-27.3779449,514569,6927.555555555556,4435.555555555556,-221,350,-7721
56,-27.6218185,514569,6927.555555555556,4446.666666666667,-221,350,-7721
57,-28.1970749,514569,6927.555555555556,4457.777777777777,-221,350,-7721
58,-28.978241,514569,6927.555555555556,4468.888888888889,-221,350,-7721
59,-30.0736504,514569,6927.555555555556,4480.0,-221,350,-7721
60,-28.1270065,514569,6938.666666666667,4380.0,-221,350,-7721
61,-27.6200714,514569,6938.666666666667,4391.111111111111,-221,350,-7721
62,-26.9220314,514569,6938.666666666667,4402.222222222223,-221,350,-7721
63,-26.4325638,514569,6938.666666666667,4413.333333333333,-221,350,-7721
64,-26.1849747,514569,6938.666666666667,4424.444444444444,-221,350,-7721
65,-26.2687759,514569,6938.666666666667,4435.555555555556,-221,350,-7721
66,-26.5950737,514569,6938.666666666667,4446.666666666667,-221,350,-7721
67,-27.2003555,514569,6938.666666666667,4457.777777777777,-221,350,-7721
68,-27.9618568,514569,6938.666666666667,4468.888888888889,-221,350,-7721
69,-29.1815529,514569,6938.666666666667,4480.0,-221,350,-7721
70,-27.4658585,514569,6949.777777777777,4380.0,-221,350,-7721
71,-26.9993668,514569,6949.777777777777,4391.111111111111,-221,350,-7721
72,-26.2845383,514569,6949.777777777777,4402.222222222223,-221,350,-7721
73,-25.7729797,514569,6949.777777777777,4413.333333333333,-221,350,-7721
74,-25.5599213,514569,6949.777777777777,4424.444444444444,-221,350,-7721
75,-25.5995407,514569,6949.777777777777,4435.555555555556,-221,350,-7721
76,-25.8536911,514569,6949.777777777777,4446.666666666667,-221,350,-7721
77,-26.4217453,514569,6949.777777777777,4457.777777777777,-221,350,-7721
78,-27.261097,514569,6949.777777777777,4468.888888888889,-221,350,-7721
79,-28.4829102,514569,6949.777777777777,4480.0,-221,350,-7721
80,-27.0114555,514569,6960.888888888889,4380.0,-221,350,-7721
81,-26.4925728,514569,6960.888888888889,4391.111111111111,-221,350,-7721
82,-25.8045998,514569,6960.888888888889,4402.222222222223,-221,350,-7721
83,-25.3137169,514569,6960.888888888889,4413.333333333333,-221,350,-7721
84,-25.0948753,514569,6960.888888888889,4424.444444444444,-221,350,-7721
85,-25.1413727,514569,6960.888888888889,4435.555555555556,-221,350,-7721
86,-25.4282265,514569,6960.888888888889,4446.666666666667,-221,350,-7721
87,-26.0140343,514569,6960.888888888889,4457.777777777777,-221,350,-7721
88,-26.7657547,514569,6960.888888888889,4468.888888888889,-221,350,-7721
89,-27.9240074,514569,6960.888888888889,4480.0,-221,350,-7721
90,-26.8387299,514569,6972.0,4380.0,-221,350,-7721
91,-26.2375107,514569,6972.0,4391.111111111111,-221,350,-7721
92,-25.5228119,514569,6972.0,4402.222222222223,-221,350,-7721
93,-25.0517235,514569,6972.0,4413.333333333333,-221,350,-7721
94,-24.8522873,514569,6972.0,4424.444444444444,-221,350,-7721
95,-24.9253082,514569,6972.0,4435.555555555556,-221,350,-7721
96,-25.2307243,514569,6972.0,4446.666666666667,-221,350,-7721
97,-25.8466873,514569,6972.0,4457.777777777777,-221,350,-7721
98,-26.6453323,514569,6972.0,4468.888888888889,-221,350,-7721
99,-27.8358231,514569,6972.0,4480.0,-221,350,-7721
